election_year,tweet_id,created_at,content,lang,username,display_name,user_location,followers,following,statuses,verified,retweet_count,like_count,reply_count,place_name,country,source
2021,1439710360165044229,2021-09-19T21:57:53.000Z,"C'mon Canada. Let's help Erin O'toole get a million dollars, a new Minivan, and a shopping spree for his wife and kids from the conservative parties donations like we helped Andrew Scheer in 2019. We can do this by electing a Liberal majority and
#NeverVoteConservatives",en,harryt59_harry,Clay Thompson.,Canada,21015,3956,56429,False,5,17,1,,,x_api
2021,1439710354372767749,2021-09-19T21:57:51.000Z,"As a full-on Liberal supporter, c'mon folks in Edmonton Griesbach - vote NDP!!!! https://t.co/m3pXMlBCb1",en,TrevorStJBC,Trevor Is Here,,200,1565,20371,False,0,0,0,,,x_api
2021,1439710334248529926,2021-09-19T21:57:46.000Z,"@tylermeredith @telfordk @liberal_party @vankayak @MonaFortier @TerryDuguid @R_Boissonnault @ChahalGeorge @Chris_Bittle @MarkGerretsen @karenmccrimmon @cathmckenna @pablorodriguez Prime Loser of Canada
🤡🐑🖕

https://t.co/zAyCIfPl2t

#VoteTrudeauOut
#TrudeauCrimeMinister 
#TrudeauHimbecile
#TrudeauHasGotToGo 
#TrudeauMustGoNow
#TrudeauDictatorship
#TrudeauWorstPMEver
#TrudeauBlackface
#TrudeauCorruption
#NeverVoteLiberal
#Otoole4PM",es,k75inT,k75inTo,,325,379,4092,False,0,0,0,,,x_api
2021,1439710267789676546,2021-09-19T21:57:31.000Z,"@gabriela0722 @WalterAlemanSV En Canadá los partidos eligen sus líderes, y luego el pueblo vota pr esos líderes. Justin va x su tercer mandato. Así como su padre, Pierre Trudeau quien gobernó de 1968 hasta 1984. DICTADOR, electo x el pueblo, y catapultó al gran Canada d hoy.
Creo estamos listo p algo asi.",es,nelson1st,nelson1st,La tierra:🇨🇦🇫🇷🇸🇻,287,526,5633,False,0,1,0,,,x_api
2021,1439710255802425347,2021-09-19T21:57:28.000Z,"@HabsGlorieux09 @PaulLarocqueTVA @tvanouvelles Possible que ça se passe en Ontario, mais je ne fais que constater que l’ensemble des sondages donnent une victoire minoritaire aux Libéraux, mais ils peuvent se tromper. Tant qu’à Trudeau vous avez probablement raison et de toute façon le parti le pousserait en douce à partir.",fr,Pier6000,Pierre Dauphinais,,18,99,1201,False,0,1,0,,,x_api
2021,1439710215671267329,2021-09-19T21:57:18.000Z,Trudeau Fakes Getting Vaccine? https://t.co/9MMT1PicFT,en,GabiArmstrong1,TruthShallWin,Canada,296,490,6997,False,0,1,0,,,x_api
2021,1439710183849140225,2021-09-19T21:57:11.000Z,Abacus: “The Liberal lead in Ontario along with a competitive race with the BQ in Quebec may ultimately help it win the most seats. But our extensive review of the data leaves us unable to make a confident projection” https://t.co/fs7I3E7fKf,en,RichardCityNews,Richard Southern,Toronto,31064,1716,25847,False,0,4,1,,,x_api
2021,1439710097136103424,2021-09-19T21:56:50.000Z,"Petition · 1 million signatures to remove PM Justin Trudeau, his Liberal government end the lockdown · https://t.co/li1rpWeYeY https://t.co/atOc60j65d",en,sjgorrit,susan,north west,2851,2869,143399,False,0,0,0,,,x_api
2021,1439710081180856320,2021-09-19T21:56:46.000Z,"@charlesadler Hopefully they stick with Alberta, not Ontario, Quebec, or Manitoba. Or even Canada, led by Trudeau, in general. https://t.co/qpv4fcfypj",en,JohnKangles,JK,,128,1261,4083,False,0,1,0,,,x_api
2021,1439710071647260676,2021-09-19T21:56:44.000Z,"#Internacional 🌎 El primer ministro canadiense advirtió que sus oponentes conservadores debilitarían la batalla de la nación contra la pandemia de Coronavirus 

https://t.co/896090qIhn https://t.co/7xwLB4VfLP",es,loscabareteros,#ElCabaret,,2026,182,25168,False,1,1,0,,,x_api
2021,1439709840293564421,2021-09-19T21:55:49.000Z,@dcal4570 Albert and Sask will never ever separate any more than will Quebec. It is a joke. Pee Pee party would allow Trudeau to be re-elected and this will destroy western Canada. It will take decades to try &amp; separate under the current laws.,en,CrystalSeahorse,CS,,1854,1014,182219,False,0,0,0,,,x_api
2021,1439709666209107968,2021-09-19T21:55:07.000Z,"The boy once  elected  need   to grow up 
Polls show PM Justin Trudeau’s Liberals hold a slight edge over the rival Conservatives ahead of Monday’s vote.

 https://t.co/79Mo7ZD60a via @AJEnglish",en,BagalueSunab,Caribbean disaster🇯🇲🇹🇹,Jamaica- Trinidad &Tobago,4174,4930,423019,False,0,0,0,,,x_api
2021,1439709432573829124,2021-09-19T21:54:11.000Z,"@mattjohnstonca @anik1968 @JustinTrudeau @liberal_party 🍁 #Canada   #cdnpoli   #Elxn44  🔔
Here's all the ammunition you'll need to pass on to uninformed, ungrateful or comatose Canadians 🔗 
Oh and trolls 😉
https://t.co/VjKFjRDE3m",en,CopperBronzed,☯︎Mylène 🙏#MaskUpCanada!,"Ottawa, 🇨🇦's Capital",1161,108,261506,False,0,0,1,,,x_api
2021,1439709380144865282,2021-09-19T21:53:59.000Z,@jennirosef @KortenJc @erinotoole if o'toole said that he would cancel the 1 billion Trudeau is  giving to the province... none of the province except maybe Quebec would have implemented a vaccine passport... so it is the FED with their money that push the province to use that vaccine passport not the other way,en,SergePaulin1,S P,,1757,2303,30337,False,0,1,0,,,x_api
2021,1439709355885174786,2021-09-19T21:53:53.000Z,@lon_sl Trudeau c'est est un  gars de la Ontario,fr,grannitt,roland dube,,906,265,164656,False,0,0,0,,,x_api
2021,1439709176989511680,2021-09-19T21:53:10.000Z,"@ShaunGallinger @chicago_canada @MaximeBernier @CPC_HQ Mad Max a nothing, no morals no ethics, it is all about screwing the CPC no for the good of Canada. This clown will be gone after the election. If Alberta, Sask vote enough Pee Pee Party flakes , they will allow Trudeau to totally destroy their two provinces",en,CrystalSeahorse,CS,,1854,1014,182219,False,0,2,0,,,x_api
2021,1439709144009826305,2021-09-19T21:53:03.000Z,"Canada: While Justin Trudeau was on the campaign trail in Trois-Rivieres, Quebec, a Quebec man said to Trudeau ""your father put us in shit and you just sunk us in deeper""😂😂

Trudeau responded by telling the man he hopes he will vote on Monday🙄 https://t.co/a1cIdXDnEL",en,DeniseS0718,Denise Sosa,Commie Canada ,8044,6788,103881,False,0,0,0,,,x_api
2021,1439709089739776001,2021-09-19T21:52:50.000Z,@sweetkeet @TheBlueGem3 You need to get your meds checked Heather.  Federal Cons are not in government so they’ve had zero influence over the Liberals.  And if Trudeau had closed the borders early in 2020 their wouldn’t be a pandemic in Canada so there’s that. 🤷🏻,en,BitcoinRebel21,BitcoinRebel ∞/21,,12,116,1131,False,0,0,0,,,x_api
2021,1439709035553439748,2021-09-19T21:52:37.000Z,"@JustinTrudeau Will Trudeau then;
TAKE FULL RESPONSIBILITY &amp; LIABILITY FOR ALL FUTURE HARM THOSE mRNA https://t.co/K1kX70nFBC edited vaccines cause or for lives lost?
Release ALL documents Winnipeg bio lab classified concerns immediately.
will Justin accept consequences.",en,PatrioticWarri2,𝗫 𝗡𝗼𝘁𝗶𝗳𝗶𝗰𝗮𝘁𝗶𝗼𝗻,,189,1501,5494,False,0,1,0,,,x_api
2021,1439708969606553600,2021-09-19T21:52:21.000Z,"@Bonkers4Berrys @Dan_GT2 @liberal_party ROFL;)  But is he even eligible, since he is no longer a Canadian citizen?",en,PaulGBrandon,Paul G. Brandon,"Mississauga, Ontario, Canada",4708,5511,128484,False,0,0,0,,,x_api
2021,1439708965789708288,2021-09-19T21:52:20.000Z,"True! The Liberal's have indebted Canada and printed more money than anyone else. Quite the thing.
FACT! https://t.co/bHUXQnvoAC",en,MrStache9,Mr Stache,Canada. ,138264,132057,470777,False,5,14,1,,,x_api
2021,1439708804061401088,2021-09-19T21:51:42.000Z,"@JustinTrudeau Will Trudeau then;
TAKE FULL RESPONSIBILITY &amp; LIABILITY FOR ALL FUTURE HARM THOSE mRNA https://t.co/K1kX70nFBC edited vaccines cause or for lives lost?
Release ALL documents Winnipeg bio lab classified concerns immediately.
will Justin accept consequences.",en,PatrioticWarri2,𝗫 𝗡𝗼𝘁𝗶𝗳𝗶𝗰𝗮𝘁𝗶𝗼𝗻,,189,1501,5494,False,0,0,0,,,x_api
2021,1439708800215355397,2021-09-19T21:51:41.000Z,"@theJagmeetSingh supporters, save the things you love about Canada.  Vote strategically, @JustinTrudeau @liberal_party if the candidate can beat CPC, and @NDP if the candidate can beat CPC. https://t.co/7HryCzVEoe",en,SeanRos26250158,Sean,"Ontario, CA",618,553,21841,False,0,0,0,,,x_api
2021,1439708774583844866,2021-09-19T21:51:35.000Z,"Fighting Stigma :  Trudeau makes last—minute appeal to progressive voters on final campaign day — Times Colonist: On Sunday morning he also turned his attention to Alberta, where the conservative government of Premier Jason Kenney recently reimposed… https://t.co/5bLstjsYxI",en,StigmabaseA,Stigmabase | DIVASIA,Asia - Pacific,2746,1217,1645100,False,0,0,0,,,x_api
2021,1439708772486635520,2021-09-19T21:51:34.000Z,This is why you need to #VoteLiberal  Conservatives kill! Prove it you say? ALBERTA!! Where O'toole and Kenney were sharing cheek kisses with each other last week. Many Albertan's died and were dying that very day from Conservative Government Policy. Yes Trudeau offered help. https://t.co/aKu22IIG85,en,VirginiaRon3,Virginia Ron,"Virginia, N.M. and Alberta",460,2329,54063,False,1,1,1,"Ponoka, Alberta",Canada,x_api
2021,1439708724424101892,2021-09-19T21:51:23.000Z,@AlbOutlawdMedia @MaximeBernier @CPC_HQ appears Erin O'Toole abandoning the prairies for commies in Toronto has consequences....I hope that liberal in blue Erin O'Toole has his resignation speech ready #PurpleWave #Alberta #Calgary #Edmonton #RedDeer #Regina #Saskatchewan #Saskatoon #Manitoba #Winnipeg,en,Wolverine4106,Alberta Republic,Republic of Alberta,579,511,20759,False,0,1,0,,,x_api
2021,1439708700369850369,2021-09-19T21:51:17.000Z,"@Cypherwrites @NLForHK @amyfung75914102 This is an absurd election 

And tomorrow is the Canadian federal election. Hoping Trudeau and the Liberal will be completely defeated. The impact of this election is far-reaching.
Please pray for Canada 🙏🏼",en,OnionOnion39,洋蔥頭 Onion 🎣🎧🍱🍕🍜,,285,666,64246,False,0,1,0,,,x_api
2021,1439708545356763136,2021-09-19T21:50:40.000Z,"@adhillonDLL @JustinTrudeau @liberal_party Will Trudeau then;
TAKE FULL RESPONSIBILITY &amp; LIABILITY FOR ALL FUTURE HARM THOSE mRNA https://t.co/K1kX70nFBC edited vaccines cause or for lives lost?
Release ALL documents Winnipeg bio lab classified concerns immediately.
will Justin accept consequences.",en,PatrioticWarri2,𝗫 𝗡𝗼𝘁𝗶𝗳𝗶𝗰𝗮𝘁𝗶𝗼𝗻,,189,1501,5494,False,0,0,0,,,x_api
2021,1439708461323866114,2021-09-19T21:50:20.000Z,"Look at AB. Look at every GOP run southern state. The right wing parties have failed everyone. Trudeau is far from perfect, but I think the conservatives’ pro-gun, anti-healthcare, anti-women, anti-immigrant policies are antithetical to Canadian values #NeverVoteConservatives",en,seanamills,🇨🇦S.Mills🇨🇦,,2180,4146,11185,False,23,65,2,,,x_api
2021,1439708396328927235,2021-09-19T21:50:04.000Z,@TinaMombourque1 Because you are not paying attention.  Trudeau attacking Kenney is not divisive.  Attacking people of Alberta is which he did not do.,en,mileslunn,Miles Lunn 🇨🇦🇺🇦🇮🇱🇬🇱,"Vancouver, British Columbia",3135,444,328040,False,0,0,1,,,x_api
2021,1439708350963277825,2021-09-19T21:49:54.000Z,"Time to hold Trudeau accountable for his own arrogance, his own pandemic record….it’s not great. Borders, vaccine procurement, mixing and matching, miscommunication, borders, quarantine hotels, calling an election, Winnipeg lab, defying parliament, sole sourced liberal contracts https://t.co/MaYAan2Zai",en,SLN74849293,SLN,,1479,1011,160659,False,1,0,0,,,x_api
2021,1439708305920823297,2021-09-19T21:49:43.000Z,"@swooper74 @TheTorontoSun CBC !!! But even some left leaning newspapers have not endorsed Trudeau, as he’s been a failure on majority of important issues , from economic health of Canada to crime, environment, integrity , transparency",en,georgebuzzjeans,yuri,,254,309,36165,False,0,0,1,,,x_api
2021,1439708296290574339,2021-09-19T21:49:40.000Z,Trudeau Fakes Getting Vaccine? https://t.co/NonOrxXZeK,en,ARM_SQD,PIGEON WHISPERER,,279,550,34110,False,0,0,0,,,x_api
2021,1439708230377148416,2021-09-19T21:49:25.000Z,New story on NPR: Canada's Justin Trudeau Risks Losing Monday Election https://t.co/GgO7Yun6vJ,en,mburleson86,Martin Burleson,"New Brunswick, NJ",19,24,41454,False,0,0,0,,,x_api
2021,1439708175217930248,2021-09-19T21:49:12.000Z,@Travisdhanraj @ElleSm @erinotoole @jkenney @JustinTrudeau He’s right never thought I would see this discrimination occurring in Canada especially with a “Liberal” government,en,PressBritish,British Press Corruption,"Fleet St, London EC4Y UK",3186,4697,16549,False,0,3,0,,,x_api
2021,1439708120247255042,2021-09-19T21:48:59.000Z,@BryanPassifiume I decided to try to watch stephen Colbert for the first time since trump was elected in 2016. Colbert is still allowing trump to live in his head 9 months after Biden won. It must be a liberal defect🤷‍♂️ It’s comical to watch Canadian liberals still use Harper as their boogeyman,en,jdlobb,Jayson Lobb,"Leduc, Alberta",287,346,5554,False,0,2,0,,,x_api
2021,1439708098025824259,2021-09-19T21:48:53.000Z,@Drew__Barnes Make it happen before we end up with Trudeau in Ottawa and Notley in Edmonton! I would never vote @Alberta_UCP again with @jkenney as leader!,en,TBeals61,Timothy Beals,,22,104,1955,False,0,0,0,,,x_api
2021,1439708069852762117,2021-09-19T21:48:46.000Z,"Quand un individu issu du monde syndical ou de l'activisme environnemental se porte candidat pour le parti libéral du Canada, on sait qu'on a affaire à un carriériste dont l'engagement passé semble, tout à coup, un peu moins désintéressé...",fr,coknou,Bruno Vallée,Québec,752,492,82417,False,6,15,1,,,x_api
2021,1439708033949462528,2021-09-19T21:48:38.000Z,"@cowttrim @TheAce_Cleo This has everything to do with Trudeau. Look around the 🌎! It’s happening everywhere not just in Conservative provinces! The stupid is real in 🇨🇦. When are ppl going to realize the media &amp; gov’ts are lying? The death rates in AB are less than Quebec, but no one’s attacking QC!",en,DeniselxN,Denise,Central Okanagan,2352,1089,173333,False,0,1,1,,,x_api
2021,1439707844375363586,2021-09-19T21:47:53.000Z,@canadian_josie @straskbob @AbigailBimman @davidakin Trudeau also has China,en,mow_ri,🍎 Yoda’s Choda Moistly Speaking,,1360,1059,23329,False,0,1,0,,,x_api
2021,1439707811601129479,2021-09-19T21:47:45.000Z,@liberal_party Liberals platform..tax the shit out of hard working Canadians..divide Canada with your ridiculous policies..give Quebec whatever it asks for..especially equalization payments.. https://t.co/XOWs3PdDve,en,DoctorDee1,Dale Dowson,Indian Head Sk Canada,10202,7733,34285,False,2,3,0,,,x_api
2021,1439707807511633920,2021-09-19T21:47:44.000Z,"OMG 😲...Coming next to Canada if @Trudeau gets elected! #VoteTrudeauOut 
#FreedomOfSpeech #ConservativeVoices must never be censored and silenced!
#DoNotComply #StandUp4HumanRights #StrongerTogether #Tyranny #Communism 
#Control...THE ONLY FREEDOM PARTY💜 #PPC #VotePPC #cdnpoli https://t.co/hzR7m7nGgv",en,MayBeeSunshine,Donna,"Toronto, Ontario",215,845,3543,False,0,0,0,,,x_api
2021,1439707779875356674,2021-09-19T21:47:37.000Z,"@RebelNewsOnline @Momootjem2 Trudeau Fakes Getting Vaccine?

https://t.co/XuRHa21ENF",en,Stevun1,Stevun,,153,872,7142,False,0,1,0,,,x_api
2021,1439707744181923846,2021-09-19T21:47:29.000Z,Élections fédérales au Canada ce lundi : le conservateur O’Toole face à un Justin Trudeau trébuchant - https://t.co/rgMhFAjNuy https://t.co/nz3vrpeHcX,fr,F_Desouche,Fdesouche.com est une revue de presse,France,354905,1,176140,False,15,79,7,,,x_api
2021,1439707653060632578,2021-09-19T21:47:07.000Z,You want Trudeau gone vote CPC ! You want to keep Trudeau in vote PPC . This is a very important election Trudeau needs to be gone! Max isn’t even going to win his own seat. Help save Canada from Trudeau vote BLUE the only one to stop the liberals,en,DD0760,Dorothy,"Ontario, CA",214,329,5285,False,1,2,1,,,x_api
2021,1439707649159860225,2021-09-19T21:47:06.000Z,"It’s expected to be a close election tomorrow in Canada, with Trudeau trying to shore up his base &amp; Conservatives targeting areas currently held by liberals in the last few days: https://t.co/7XK6Lnn2mA",en,DriXander,dri,"✶✶✶✶, il",3523,1661,72050,False,0,0,1,,,x_api
2021,1439707553592750089,2021-09-19T21:46:43.000Z,"@lankinhousecac @checkupcbc @liberal_party @SPVM @_DPCP @CanadianPM @JustinTrudeau Wow!

Talk about #WillfullyIgnorant #VictimBlaming.

Explain to me how my #CharterRights *will* trample upon the #CivilRights-#HumanRights of other people in general, &amp; #UnitarianUniversalist #ChildSexAbuse #CoverUp #enablers in particular. . .

https://t.co/GJ4nEcJbLi

#UUA #CSA https://t.co/tKV5qov61w",en,RobinEdgar,Robin Edgar,Soviet Canuckistan,9722,10690,334952,False,1,0,0,,,x_api
2021,1439707543471861764,2021-09-19T21:46:41.000Z,"@kahnkidz @Charley2021 Killed after a meeting with Trudeau, lots of things going on there. Apparently Health Canada owed them millions. I have a lot of material on this murder 🤔",en,ProlongingCovid,ChloroquineGuerilla😊,On GETTR as QuinineGuerilla,2882,804,148468,False,0,5,0,,,x_api
2021,1439707508986159106,2021-09-19T21:46:33.000Z,Canada's Trudeau hammers rival over COVID-19 stance on last day of campaign https://t.co/czMoKpVKav https://t.co/8FDvJNGEhc,en,ChannelNewsAsia,CNA,Singapore,1228605,179,750965,False,2,2,0,,,x_api
2021,1439707504506724357,2021-09-19T21:46:32.000Z,"@zeynepmyenisey Sadly not enough are over it in Canada. It's mind numbing how many people are begging for more restrictions. And we're about to see it in our election tomorrow, as they re-elect tyrant Trudeau",en,JackBlaces,Jack Blaces,,462,593,11784,False,0,0,0,,,x_api
2021,1439707480435539969,2021-09-19T21:46:26.000Z,"@AB_AgainstUCP @Comd_RCN_34 @MattWolfAB @erinotoole If O'Toole does keep it he won't  keep raising it to astronomical amounts that Trudeau has promised. And the NDP will back. I'm VOTING UCP.  I want to keep NDP, PPC and Liberals out of Alberta.",en,FyvieMarlys,Marlys Fyvie,,44,34,1650,False,1,1,1,,,x_api
2021,1439707424286445569,2021-09-19T21:46:13.000Z,@MaximeBernier You want Trudeau gone vote CPC ! You want to keep Trudeau in vote PPC . This is a very important election Trudeau needs to be gone! Max isn’t even going to win his own seat. Help save Canada from Trudeau vote BLUE the only one to stop the liberals,en,DD0760,Dorothy,"Ontario, CA",214,329,5285,False,0,0,0,,,x_api
2021,1439707417802125321,2021-09-19T21:46:11.000Z,"@Sill311 Tjer is zó jaloers op Trudeau! Zijn narcistische egootje kan dat niet verwerken!
Wat wil zo'n mislukte coke - en lavendelsnuiver nou eigenlijk vertellen over de president van Canada?
En dat dan aan Engerd vragen.🤣
Trudeau heeft het voor elkaar! 
Zo ver zal Tjer nóóit komen! 🤪",nl,alsje,Atie🇳🇱🇺🇦🌻🇪🇺💚💙🌈🕊️💉x6 alsje@mstdn.social, Nederland,1383,1704,51223,False,0,2,0,,,x_api
2021,1439707397207904256,2021-09-19T21:46:06.000Z,"@JustinTrudeau Will Trudeau then;
TAKE FULL RESPONSIBILITY &amp; LIABILITY FOR ALL FUTURE HARM THOSE mRNA https://t.co/K1kX70nFBC edited vaccines cause or for lives lost?
Release ALL documents Winnipeg bio lab classified concerns immediately.
will Justin accept consequences.",en,PatrioticWarri2,𝗫 𝗡𝗼𝘁𝗶𝗳𝗶𝗰𝗮𝘁𝗶𝗼𝗻,,189,1501,5494,False,0,1,0,,,x_api
2021,1439707313741475841,2021-09-19T21:45:46.000Z,Justin Trudeau has used the pandemic to create a political divide in this country like never witnessed before. His desperate pursuit of power has come at an incredible cost that will undoubtedly outlive the election results. #Elxn44 #cdnpoli #COVID19 #Canada,en,KaranKang017,Karan Kang,,1208,1810,7190,False,0,1,0,,,x_api
2021,1439707174641491973,2021-09-19T21:45:13.000Z,New story on NPR: Canada's Justin Trudeau Risks Losing Monday Election Politics https://t.co/ZYgxccHkGC,en,morrowmoreno,"Advocates Needed: ""CIVIL🚸RIGHTS""",The Hole of Justness ⚖️,61,749,18871,False,0,0,0,,,x_api
2021,1439707077308346370,2021-09-19T21:44:50.000Z,"@MarcGarneau @liberal_party Our gun control has been fine for decades, LPC has failed on sentencing &amp; border security. NS shooter/arsonist had smuggled guns &amp; no license. The sole Canadian gun he had was obtained from the estate of his deceased buddy. See here for when LPC failure: https://t.co/qy92PuRMId https://t.co/U0Qm2iHpvg",en,StuartRudolph1,Stuart Rudolph,"Calgary, Alberta",793,532,23287,False,0,0,0,,,x_api
2021,1439706957590380545,2021-09-19T21:44:21.000Z,"@charlesadler @JustinTrudeau What does that mean?
Working with Kenney to prolong the pandemic?
Seriously?
Trudeau is the current PM.
What did he do to prevent Jason Kenney and his disastrous “Alberta is Open” Strategy?
He did nothing.
Same as with Erin O’Toole.
Health is a provincial responsibility.",en,danielkallan,Dan Allan,"Calgary, Alberta",1230,647,33753,False,3,10,6,,,x_api
2021,1439706852678201347,2021-09-19T21:43:56.000Z,@TheRealKeean I HAVE to vote conservative in my riding. It’s the only one that might go liberal in Calgary. To a screw up who ignored us municipally is now running to screw us federally.,en,HalfIrishinYYC,HalfIrishinYYC 🇨🇦🤟,"Calgary, Alberta",296,771,2869,False,0,0,0,,,x_api
2021,1439706740568645634,2021-09-19T21:43:30.000Z,"@OilerProud @theJagmeetSingh New to Twitter here so I don't know the language but it seems you think I'm a robot?
Mm. I'm BC conservative, not interested in NDP cannot stand Trudeau and have been waiting to see him gone since 2019. But maybe you hate conservatives and are a Trudeau fan.",en,Olly63697362,Olly,,2,15,603,False,0,0,0,,,x_api
2021,1439706698407718916,2021-09-19T21:43:20.000Z,they took office in 2015 keeping the same #Harper #Healthcare transfer pymts of 3% to provinces which Harper cut fr original 6% bc of #Trudeau govt's inaction 2 revoke that cut as he did w so many of #Harper's policies we have serious #Healthcare issues!!,en,GoodDeedCitizen,BONITA,Canada,20,54,2882,False,0,0,1,,,x_api
2021,1439706695253512196,2021-09-19T21:43:19.000Z,"The #Liberal party accused .@erinotoole of not only wanting to stall on reducing emissions, but “take Canada back to the Harper days of inaction.”
The #Liberals did the same w #Healthcare funding when 
#Elxn44 
#TrudeauFailedCanada 
https://t.co/QeRMpziZ2O",en,GoodDeedCitizen,BONITA,Canada,20,54,2882,False,0,0,1,,,x_api
2021,1439706689016578052,2021-09-19T21:43:17.000Z,@CTVNews @CTV only HALF???? imagine @CTV #MSMPuppet brought to YOU by the @JustinTrudeau @liberal_party COMPLIMENTS of CANADIAN TAX DOLLARS gifted to THEM BY @JustinTrudeau just before the ELECTION!,en,sjpcfp,Sandra Parkin,,112,352,35376,False,0,0,0,,,x_api
2021,1439706659664826376,2021-09-19T21:43:10.000Z,Obama soutient publiquement Justin Trudeau avant les prochaines élections au Canada https://t.co/lPs6Z5zgMU,fr,oceanguinee,Océan Guinée,Guinée,365,608,10240,False,0,0,0,,,x_api
2021,1439706522985111559,2021-09-19T21:42:38.000Z,@nspector4 Selfish and egotistical Trudeau has been the most incompetent PM in Canadian history. He’s done nothing well or right. Our standing in the world has fallen greatly because he simply has no idea what he’s doing - no vision or leadership abilities!,en,MLB120012,MLB,,89,637,4180,False,0,2,1,,,x_api
2021,1439706459705466880,2021-09-19T21:42:23.000Z,"@YcaRick @MrStache9 Pollsters &amp; so called pundits in the media ( the bias ) media in Canada would not release an honest poll that didn't reflect well on their boy the butt groper Trudeau. He bought them off with money to survive in some cases. With the media in Canada, money talks , ethics walk.",en,CrystalSeahorse,CS,,1854,1014,182219,False,6,6,1,,,x_api
2021,1439706444316745729,2021-09-19T21:42:19.000Z,"@JamesSa42830544 Ok, I’m from Sask and my “Imagined strife” is the total disregard and contempt certain people from the East and Trudeau show our province. It’s hard to feel like a united Canada with those attitudes. I wish well for all of Canada. Without that, you don’t have a united country",en,KarenP16716123,KarenP,,590,2274,14035,False,0,0,1,,,x_api
2021,1439706404915449857,2021-09-19T21:42:10.000Z,"In Canada, vaccine passports are all about allocating rights and hoarding power, nothing to do with public health.

Trudeau is seemingly creating a social credits system for Canada.

Is the CCP advising you on this new and oppressive system or are you winging it, @JustinTrudeau? https://t.co/0oNrAAsZBu",en,dontbei,Don’t Be Ignorant,Earth,2206,866,71247,False,0,0,0,,,x_api
2021,1439706357687455745,2021-09-19T21:41:58.000Z,@brianbennett21 @MaximeBernier What’s not smart is thinking any other party is any different from Trudeau. Yes there are 5 other options other than Max but they are essentially all the some person with the exact same plan for Canada. I voted for change. 💜💜,en,Christy4Change,Christy 💕,,121462,6624,165913,False,0,0,0,,,x_api
2021,1439706330248318980,2021-09-19T21:41:52.000Z,"@cathy_innes @globalnews Trudeau pays Global, CBC and CTV to report positive news about the left wing parties. We don't have any right wing news outlets in Canada, how can you possibly equate global to fox when they literally hug Trudeau's nuts",en,xXNateHiggers,NateHiggers,"Kentucky, USA",87,57,1830,False,0,0,0,,,x_api
2021,1439706295456747534,2021-09-19T21:41:43.000Z,"#TeamVanBynen just met Shirley Fontaine, a strong and proud Liberal supporter in Newmarket-Aurora. Thank you, Shirley, for your support!

Also pictured: Gizmo - her furry companion, adopted from a shelter in Montréal! https://t.co/bRHA6GOgKG",en,TonyVanBynen,Tony Van Bynen,Newmarket-Aurora,5256,1495,15871,False,0,1,0,,,x_api
2021,1439706274027880452,2021-09-19T21:41:38.000Z,"Last day of the Canadian federal election campaign. Here's the Liberal Party leader's plane, heading westward, after leaving John Munro Airport in Hamilton, Ontario. 
@bobmackin @richardzussman https://t.co/aPbzQyUBfl",en,PeterVogel,Peter Vogel,Vancouver BC Canada,12853,7990,97342,False,0,1,0,,,x_api
2021,1439706254381707265,2021-09-19T21:41:34.000Z,"@jessejamesrich @Lentilguy @althiaraj I never said that-
Trudeau is THE #1 PROBLEM for Canada &amp; all Indigenous Nations-
This is HIS Pandemic- it WAS Wuhan's but Trudeau insisted we IMPORT it thru open unrestricted borders.
As of Feb 2020 it became the Trudeau Pandemic- &amp; then he HID &amp; did NOTHING for 4 mths- No Plan.",en,savoirfaire_2,🎧ｋ𝒾𝔪βεгℓ𝕐 𝐩є𝕥є𝐫ｓ🧡,Abbotsford BC (Stó:lō Nation),1330,1972,203012,False,0,0,0,,,x_api
2021,1439706196806602756,2021-09-19T21:41:20.000Z,GUNTER: Vote O'Toole -- Canada can't afford even 18 more months of Trudeau | Toronto Sun https://t.co/6vDgdIbhWS,en,inky_mark,Inky Mark,"dauphin,manitoba",20138,0,507456,False,1,7,1,,,x_api
2021,1439706111632871424,2021-09-19T21:41:00.000Z,@Dan_GT2 @liberal_party Wow. Hope u are right but I'm thinking not until we hear from BC.,en,graciesart,Johnny B Good,Ontario,1921,4536,70826,False,1,1,0,,,x_api
2021,1439706098303475724,2021-09-19T21:40:56.000Z,@wmiddelkoop Trudeau was a substitute drama teacher before riding his fathers legacy to some how becoming the prime minister of Canada. He is always acting and a complete fraud who is a puppet for the Liberal establishment. The most incompetent leader in the G7 and that takes some doing.,en,TrevBoland,Trevor Boland,Canada,1018,1405,21390,False,0,1,0,,,x_api
2021,1439706096411758597,2021-09-19T21:40:56.000Z,@Scott_Gilmore I don't think Canada can survive another Trudeau mandate in 1 piece. I guess you need to decide who is the most qualified with the best chance of getting Canada back on track.,en,RiderFanClaire,Claire D 💚🏈💚❤🔥❤💙⚾️💙,,420,419,20390,False,0,2,0,,,x_api
2021,1439706093492469763,2021-09-19T21:40:55.000Z,"$610,000,000 on #Election2021 but health care is failing in every province, people with addictions are dying at unimaginable rates &amp; there is still housing crisis in @Canada, just to name the top 3 concerns of Canadians. 

@NDP 
@liberal_party 
@CPC_HQ 
@CanadianPM",en,1313_1313_1313_,ikkiN,"Alexander 134, Alberta",33,0,2753,False,0,0,1,,,x_api
